iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
49,0.003554485957,58590,58590,0.528294741398,0.00915564596653,0.0483362901927,2.18861081611e-11,4.97940709671e-11,2739,1,0,17973.9643331,15.0427923203,19700,0,0,0.280956318273,0.999670488788,0,0.1,0,0,27552.1463404,1,1,0,0,0,45,18,19,46,45,0,0,28,-4,0,0,0,0,0,0,25.2304837909
50,0.00351653831359,58591,58591,0.528303758205,-0.00926144421101,0.0483362901927,1.569441315e-11,4.48020853899e-11,2725,1,0,17903.8772502,12.2822079659,19274,0,0,0.269569771646,0.999000239875,0,0.1,0,0,27114.9217134,1,1,0,0,0,22,1,9,30,46,0,0,3,-26,0,0,0,0,0,0,37.391416166
51,0.00354809084549,58591,58591,0.528303758205,0.0175099819899,0.0483362901927,2.53280707318e-11,4.83331830766e-11,2741,1,0,17866.2797089,12.8480830193,19492,0,0,0.274175780864,0.999000239875,0,0.1,0,0,27043.3821576,1,1,0,0,0,43,27,19,35,47,0,0,21,0,0,0,0,0,0,0,25.1254619174
52,0.00352090070817,58591,58591,0.528303758205,-0.00665597617626,0.0483362901927,1.74435423364e-11,4.5040366694e-11,2725,1,0,17638.3746672,12.305082798,19089,0,0,0.274017708103,0.999000239875,0,0.1,0,0,26841.4329184,1,1,0,0,0,16,-2,4,22,48,0,0,2,-29,0,0,0,0,0,0,24.7695759581
53,0.00355163818472,58590,58590,0.528294741398,0.00797100365162,0.0483362901927,2.20103841399e-11,4.90852258734e-11,2739,1,0,17836.1691251,12.3833327293,19405,0,0,0.275865458326,0.999000239875,0,0.1,0,0,27250.088906,1,1,0,0,0,40,23,16,33,49,0,0,18,6,0,0,0,0,0,0,25.1374823339
54,0.0035190813702,58590,58590,0.528294741398,-0.00838898122311,0.0483362901927,1.85844448876e-11,4.46235434666e-11,2723,1,0,19476.7345419,13.1329169273,18964,0,0,0.275057172219,0.999000239875,0,0.1,0,0,26871.4645219,1,1,0,0,0,19,3,5,21,50,0,0,3,-24,0,0,0,0,0,0,27.5046977079
55,0.00355259217134,58591,58591,0.528303758205,0.0088345259428,0.0483362901927,2.14175556501e-11,4.92329827661e-11,2738,1,0,18471.8865418,13.1628751755,19340,0,0,0.264185583175,0.998953594175,0,0.1,0,0,27260.1065559,1,1,0,0,0,40,24,16,32,51,0,0,19,2,0,0,0,0,0,0,38.2545987503
56,0.00351352212388,58591,58591,0.528303758205,-0.00272653996944,0.0483362901927,1.94488858075e-11,4.36727969401e-11,2727,1,0,17949.7006249,12.6139578819,18754,0,0,0.266132958535,0.998953594175,0,0.1,0,0,26442.6206695,1,1,0,0,0,20,3,6,23,52,0,0,3,-23,0,0,0,0,0,0,25.117819875
57,0.00354894240827,58591,58591,0.528303758205,0.0112894922495,0.0483362901927,2.21067556661e-11,4.82390735353e-11,2737,1,0,20606.085125,13.6007089615,19184,0,0,0.267892942417,0.998953594175,0,0.1,0,0,26893.1597206,1,1,0,0,0,40,19,19,40,53,0,0,19,1,0,0,0,0,0,0,28.1793750003
58,0.00351498709098,58590,58590,0.528294741398,-0.00949166715145,0.0483362901927,1.57593474836e-11,4.40564560616e-11,2721,1,0,19055.405292,13.0338330269,18796,0,0,0.267961401719,0.998953594175,0,0.1,0,0,26596.9206818,1,1,0,0,0,18,-3,3,24,54,0,0,2,-24,0,0,0,0,0,0,26.4789582919
59,0.00355342861617,58590,58590,0.528294741398,0.0107426196337,0.0483362901927,2.038495219e-11,4.91991084328e-11,2739,1,0,18704.8449578,13.5158343315,19105,0,0,0.26925536335,0.998953594175,0,0.1,0,0,27024.1170485,1,1,0,0,0,38,19,15,34,55,0,0,23,-3,0,0,0,0,0,0,25.9365765001
60,0.00351499354361,58590,58590,0.528294741398,-0.0106561928988,0.0483362901927,1.60416375307e-11,4.39763669766e-11,2721,1,0,18610.3305001,12.8531250954,18727,0,0,0.258811244869,0.99989127363,0,0.1,0,0,26621.4918024,1,1,0,0,0,19,-1,4,24,56,0,0,3,-22,0,0,0,0,0,0,38.5254629999
