schedule,cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf,mnd,mfv,mnd_proj,mfv_proj,draft,traj_tol
jump32,1e-08,1,68,13.105753,0.0367634,0.0120012,0.000849342,0,0,2016,488,0,0,0,0,1.0000,32,0,0,0.51367,0.47592,326,0.000540586,326,0,1.00e-08
jump32,1e-08,1,69,13.105726,0.037837,0.0113794,0.000846223,0,0,2016,483,0,0,0,0,1.0000,32,0,0,0.51360,0.474369,326,0.000537963,326,0,1.00e-08
jump32,1e-08,1,70,13.105711,0.0422384,0.0128111,0.000885241,0,0,2016,468,0,0,0,0,1.0000,32,0,0,0.51363,0.472708,326,0.000535464,326,0,1.00e-08
jump32,1e-08,1,71,13.105695,0.0339529,0.0135917,0.000899797,0,0,2016,450,0,0,0,0,1.0000,32,1,0,0.51354,0.471079,326,0.00053334,326,0,1.00e-08
jump32,1e-08,2,1,172.71757,0.1998,-1,-1,-1,-1,2016,599,0,0,0,0,1.0000,0,0,0,0.34980,0.818119,362,0.818119,362,0,1.00e-08
jump32,1e-08,2,2,122.99915,0.1998,0.175241,0.0695359,0.0446429,90,2016,520,0,0,0,0,1.0000,0,0,0,0.35969,0.796328,452,0.796328,452,0,1.00e-08
jump32,1e-08,2,3,80.790668,0.169037,0.139406,0.0437343,0.0545635,110,2016,505,0,0,0,0,1.0000,0,0,0,0.37062,0.741226,518,0.741226,518,0,1.00e-08
jump32,1e-08,2,4,60.14911,0.114349,0.08359,0.0245073,0.0178571,36,2016,552,0,0,0,0,1.0000,0,0,0,0.37573,0.713093,534,0.713093,534,0,1.00e-08
jump32,1e-08,2,5,51.932558,0.128212,0.0828898,0.0253958,0.0168651,34,2016,522,0,0,0,0,1.0000,0,0,0,0.37523,0.675393,562,0.675393,562,0,1.00e-08
jump32,1e-08,2,6,46.056605,0.16457,0.107978,0.0297556,0.0178571,36,2016,520,0,0,0,0,1.0000,0,0,0,0.37415,0.6286,562,0.6286,562,0,1.00e-08
jump32,1e-08,2,7,40.372634,0.163091,0.105939,0.0244834,0.014881,30,2016,514,0,0,0,0,1.0000,0,0,0,0.37702,0.599877,556,0.599877,556,0,1.00e-08
