iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
72,0.00349197410831,58591,58591,0.528303758205,0.00354451975752,0.0483362901927,9.00355086249e-11,3.04749576816e-11,2720,1,0,19777.7755003,13.0351667404,12672,0,0,0.270286313823,0.998886893225,0,0.1,0,0,18207.7476328,0,1.02669262051,0,0,0,8,-19,0,27,18,0,0,0,1,0,0,0,0,0,0,59.47918075
73,0.00348571382968,58591,58591,0.528303758205,2.23126969776e-17,0.0483362901927,1.21138655041e-10,3.02436147616e-11,2728,1,0,19909.764791,12.7597498894,12162,0,0,0.274487480496,0.998886893225,0,0.1,0,0,18147.6661936,0,1.02525496801,0,0,0,9,-18,0,27,18,0,0,0,1,0,0,0,0,0,0,59.719556333
74,0.00348377984579,58590,58590,0.528294741398,0.00149066578234,0.0483362901927,1.34678722236e-10,3.02569015779e-11,2727,1,0,24980.6592913,13.3242497444,11786,0,0,0.27577864746,0.998886893225,0,0.1,0,0,18080.9855069,0,1.02430254177,0,0,0,11,-20,0,31,19,0,0,1,1,0,0,0,0,0,0,65.0661081658
75,0.00347552737966,58591,58591,0.528303758205,-0.00245884810417,0.0483362901927,1.32728863362e-10,2.98886969906e-11,2747,1,0,19983.599916,12.6572093964,11414,0,0,0.270942101897,0.997363211876,0,0.1,0,0,17971.9330393,0,1.02303079568,0,0,0,10,-21,0,31,19,0,0,0,-1,0,0,0,0,0,0,72.3298449996
76,0.00348886305392,58591,58591,0.528303758205,0.00319738314098,0.0483362901927,1.2524695302e-10,3.02963191044e-11,2706,1,0,24219.6175408,12.3017091751,13261,0,0,0.266491719233,0.997363211876,0,0.1,0,0,18523.5970342,0,1.02799387275,0,0,0,10,-21,0,31,20,0,0,2,-2,0,0,0,0,0,0,63.5588709582
77,0.00348443458864,58591,58591,0.528303758205,0.000475564846626,0.0483362901927,1.03731741e-10,3.03703886759e-11,2712,1,0,18617.719625,12.242582798,12790,0,0,0.268546765435,0.997363211876,0,0.1,0,0,18382.4522506,0,1.02678431381,0,0,0,12,-22,0,34,20,0,0,0,2,0,0,0,0,0,0,57.9739570827
78,0.00348416124649,58590,58590,0.528294741398,0.00309194028507,0.0483362901927,8.44590455076e-11,3.03995362062e-11,2703,1,0,23592.0259171,11.939874649,12305,0,0,0.266379061839,0.997363211876,0,0.1,0,0,18314.3789322,0,1.02563191674,0,0,0,12,-21,0,33,20,0,0,0,0,0,0,0,0,0,0,58.268224875
79,0.00347813134083,58590,58590,0.528294741398,-0.000896032496951,0.0483362901927,7.78625961052e-11,3.01874000939e-11,2711,1,0,17573.6799998,12.4928750992,11917,0,0,0.273139469104,0.997363211876,0,0.1,0,0,18218.8970797,0,1.02441446178,0,0,0,13,-23,0,36,21,0,0,1,0,0,0,0,0,0,0,59.0140214171
80,0.00347610615954,58591,58591,0.528303758205,0.00103928675911,0.0483362901927,6.98569920948e-11,3.01652940823e-11,2704,1,0,20074.8147502,12.142457962,11588,0,0,0.262556691634,0.998840440739,0,0.1,0,0,18105.7146337,0,1.02351524577,0,0,0,12,-22,0,34,21,0,0,0,-1,0,0,0,0,0,0,71.5075246249
81,0.0034839367088,58590,58590,0.528294741398,-0.00069121420148,0.0483362901927,1.19572629658e-10,3.02617176935e-11,2708,1,0,19949.6177502,13.3182082176,13461,0,0,0.266484350746,0.998840440739,0,0.1,0,0,18677.8481071,0,1.02819309035,0,0,0,11,-23,0,34,22,0,0,1,-2,0,0,0,0,0,0,64.278229
82,0.00348805632294,58591,58591,0.528303758205,0.00498618881234,0.0483362901927,1.36545640161e-10,3.0675642515e-11,2703,1,0,19758.0849581,13.2613329887,13011,0,0,0.259471148674,0.998840440739,0,0.1,0,0,18536.9465321,0,1.02741210768,0,0,0,12,-22,0,34,22,0,0,0,1,0,0,0,0,0,0,59.0090222917
83,0.00348205268466,58591,58591,0.528303758205,0.000175609910593,0.0483362901927,1.38049553286e-10,3.0447776847e-11,2708,1,0,19693.0100422,12.7932920456,12501,0,0,0.263578344584,0.998840440739,0,0.1,0,0,18438.5028064,0,1.02588912806,0,0,0,11,-23,0,34,22,0,0,0,-1,0,0,0,0,0,0,59.730580708
84,0.00347926694759,58590,58590,0.528294741398,0.000297881065331,0.0483362901927,1.25120602432e-10,3.04322323025e-11,2704,1,0,19799.4242496,13.6677923203,12084,0,0,0.267968785662,0.998840440739,0,0.1,0,0,18342.5517773,0,1.02489713093,0,0,0,12,-23,0,35,22,0,0,0,1,0,0,0,0,0,0,64.3270579171
85,0.00347352278359,58591,58591,0.528303758205,-0.000533601578248,0.0483362901927,1.04184519337e-10,3.01658753801e-11,2709,1,0,19789.8414159,13.310874939,11751,0,0,0.262564347535,0.999169610959,0,0.1,0,0,18169.6321936,0,1.02358739811,0,0,0,12,-23,0,35,23,0,0,1,-1,0,0,0,0,0,0,71.772326041
86,0.00348727843623,58591,58591,0.528303758205,0.00154854012151,0.0483362901927,8.14246516051e-11,3.05289037375e-11,2703,1,0,19780.167625,13.642624855,13558,0,0,0.262031943851,0.999169610959,0,0.1,0,0,18812.4238254,0,1.02868579947,0,0,0,10,-24,0,34,23,0,0,0,-2,0,0,0,0,0,0,59.3529124591
87,0.00348147088827,58591,58591,0.528303758205,-0.000271001191992,0.0483362901927,7.89280146155e-11,3.04585442075e-11,2706,1,0,24680.2480001,12.8806667328,13097,0,0,0.265778969454,0.999169610959,0,0.1,0,0,18647.1466625,0,1.0273236147,0,0,0,11,-22,0,33,24,0,0,1,0,0,0,0,0,0,0,64.0330806249
88,0.00347596636815,58590,58590,0.528294741398,-0.000289859946958,0.0483362901927,7.03033131381e-11,3.02725086318e-11,2705,1,0,19823.8021255,12.439458847,12609,0,0,0.270762799385,0.999169610959,0,0.1,0,0,18539.8315337,0,1.02587626176,0,0,0,11,-23,0,34,24,0,0,0,0,0,0,0,0,0,0,59.3503772081
89,0.00347087934505,58591,58591,0.528303758205,-0.000580095601526,0.0483362901927,9.72324753523e-11,3.01885923872e-11,2708,1,0,20246.437542,13.9514160156,12132,0,0,0.277185759366,0.999169610959,0,0.1,0,0,18391.8283843,0,1.02468185523,0,0,0,12,-24,0,36,24,0,0,0,1,0,0,0,0,0,0,64.665122
90,0.00346821419343,58591,58591,0.528303758205,0.000795423215977,0.0483362901927,1.23356057922e-10,3.00982725807e-11,2707,1,0,19707.4804592,13.1805000305,11758,0,0,0.261490762856,0.998119950831,0,0.1,0,0,18238.4808185,0,1.0235830923,0,0,0,11,-23,0,34,24,0,0,0,-1,0,0,0,0,0,0,71.4328450407
91,0.00347988250692,58591,58591,0.528303758205,7.56018160107e-05,0.0483362901927,1.27495098177e-10,3.04208455621e-11,2705,1,0,19628.0932078,12.1210422516,13633,0,0,0.263833068075,0.998119950831,0,0.1,0,0,18910.9835533,0,1.02872512336,0,0,0,11,-23,0,34,24,0,0,0,0,0,0,0,0,0,0,59.3355202503
92,0.00347800849801,58591,58591,0.528303758205,0.00155184761959,0.0483362901927,1.17992613239e-10,3.04678155669e-11,2703,1,0,24330.2276659,12.1648340225,13178,0,0,0.264710014377,0.998119950831,0,0.1,0,0,18758.9036874,0,1.02755389935,0,0,0,12,-23,0,35,24,0,0,0,1,0,0,0,0,0,0,64.1497251671
93,0.00347046737549,58590,58590,0.528294741398,-0.00115188315829,0.0483362901927,9.94530997944e-11,3.02060001431e-11,2708,1,0,19835.6917081,14.5598340034,12683,0,0,0.271375981177,0.998119950831,0,0.1,0,0,18616.3847914,0,1.02597388339,0,0,0,11,-23,0,34,24,0,0,0,-1,0,0,0,0,0,0,59.337914709
94,0.0034686803324,58591,58591,0.528303758205,0.00123764352789,0.0483362901927,7.98875281033e-11,3.0225710952e-11,2705,1,0,19767.0696249,15.2721252441,12238,0,0,0.274628057304,0.998119950831,0,0.1,0,0,18460.7186574,0,1.02486542303,0,0,0,11,-23,0,34,24,0,0,0,0,0,0,0,0,0,0,59.6795662502
95,0.00346422884202,58590,58590,0.528294741398,0.000275517407208,0.0483362901927,7.49994822263e-11,3.00522022688e-11,2710,1,0,24357.2788329,12.5927920341,11853,0,0,0.258166147251,0.999645518554,0,0.1,0,0,18218.5984052,0,1.02353094306,0,0,0,9,-25,0,34,24,0,0,0,-2,0,0,0,0,0,0,76.1224813331
96,0.00347508357964,58590,58590,0.528294741398,-0.000599609483321,0.0483362901927,7.26527819928e-11,3.02508046593e-11,2700,1,0,19605.9039998,14.0667920113,13694,0,0,0.261646998321,0.999645518554,0,0.1,0,0,19035.7904433,0,1.02878991438,0,0,0,10,-25,0,35,25,0,0,1,0,0,0,0,0,0,0,58.9552302081
97,0.00347206541538,58590,58590,0.528294741398,0.00131137356157,0.0483362901927,7.11154899422e-11,3.03848256258e-11,2708,1,0,19746.7766666,12.5287079811,13179,0,0,0.263085724519,0.999645518554,0,0.1,0,0,18788.0663549,0,1.0275214526,0,0,0,9,-24,0,33,26,0,0,1,-2,0,0,0,0,0,0,63.7682560412
98,0.00346897348582,58590,58590,0.528294741398,0.00181075288011,0.0483362901927,9.92613029484e-11,3.02446107336e-11,2704,1,0,19992.2918749,18.4097080231,12781,0,0,0.264474222188,0.999645518554,0,0.1,0,0,18647.7321583,0,1.02600083718,0,0,0,11,-24,0,35,27,0,0,1,1,0,0,0,0,0,0,59.5262794578
99,0.00346383724029,58590,58590,0.528294741398,-0.000362409296338,0.0483362901927,1.14787275435e-10,3.01109613642e-11,2710,1,0,19810.3781247,13.3876252174,12290,0,0,0.27117368548,0.999645518554,0,0.1,0,0,18461.5237408,0,1.02468128987,0,0,0,9,-23,0,32,27,0,0,0,-2,0,0,0,0,0,0,59.749774375
100,0.00345989606008,58591,58591,0.528303758205,-6.37039472986e-05,0.0483362901927,1.144714705e-10,2.9950116714e-11,2706,1,0,24495.3175831,13.5269589424,11921,0,0,0.251472802678,0.998018454209,0,0.1,0,0,18295.2579332,0,1.02350550681,0,0,0,10,-25,0,35,28,0,0,1,0,0,0,0,0,0,0,75.9909199579
101,0.00347247341067,58590,58590,0.528294741398,0.000799597259116,0.0483362901927,9.94243450197e-11,3.03607245521e-11,2706,1,0,19728.5744996,12.7624583244,13717,0,0,0.252951174724,0.998018454209,0,0.1,0,0,19049.4460495,0,1.02885052131,0,0,0,10,-25,0,35,29,0,0,1,-1,0,0,0,0,0,0,59.394581459
102,0.00346937322919,58591,58591,0.528303758205,0.00105656773052,0.0483362901927,8.27843801743e-11,3.03241862647e-11,2703,1,0,24376.4844999,12.1330418587,13255,0,0,0.255346549988,0.998018454209,0,0.1,0,0,18888.4438569,0,1.02756805701,0,0,0,10,-26,0,36,29,0,0,0,0,0,0,0,0,0,0,63.75764
103,0.00346478181486,58591,58591,0.528303758205,0.000813877005284,0.0483362901927,6.77849845293e-11,3.02266533426e-11,2711,1,0,20111.2209158,12.8724999428,12755,0,0,0.259499717408,0.998018454209,0,0.1,0,0,18690.3250345,0,1.02603245601,0,0,0,10,-24,0,34,30,0,0,1,-1,0,0,0,0,0,0,60.1084043751
104,0.00345999066186,58591,58591,0.528303758205,-0.000602545479031,0.0483362901927,6.48521716919e-11,3.00253631898e-11,2704,1,0,20445.1912079,17.2570419312,12321,0,0,0.266569555686,0.998018454209,0,0.1,0,0,18571.5282326,0,1.02478517192,0,0,0,9,-24,0,33,30,0,0,0,-1,0,0,0,0,0,0,62.1104029999
105,0.00346011057326,58590,58590,0.528294741398,0.00351701304321,0.0483362901927,5.91817036229e-11,3.01478185532e-11,2713,1,0,23005.5479999,15.8708748817,11945,0,0,0.243643316875,0.998671568084,0,0.1,0,0,18270.5768586,0,1.0235987758,0,0,0,10,-23,0,33,31,0,0,2,-1,0,0,0,0,0,0,75.1772712083
106,0.00346769444454,58590,58590,0.528294741398,-0.00237336776843,0.0483362901927,8.61281174978e-11,3.0137253504e-11,2701,1,0,19639.8408751,13.1358752251,13826,0,0,0.250076351712,0.998671568084,0,0.1,0,0,19203.1607469,0,1.02890467673,0,0,0,9,-25,0,34,31,0,0,0,-1,0,0,0,0,0,0,59.39878025
107,0.00346590654336,58590,58590,0.528294741398,0.00209519128925,0.0483362901927,1.05593545492e-10,3.04277009891e-11,2709,1,0,19724.7611661,14.4606666565,13268,0,0,0.251202713277,0.998671568084,0,0.1,0,0,18913.598332,0,1.02773589299,0,0,0,10,-25,0,35,31,0,0,0,1,0,0,0,0,0,0,64.4408215419
108,0.00346340346599,58590,58590,0.528294741398,0.00233936592398,0.0483362901927,1.11720074113e-10,3.02135669599e-11,2706,1,0,19675.3395419,12.6993751526,12863,0,0,0.253392585795,0.998671568084,0,0.1,0,0,18797.9193302,0,1.0261432319,0,0,0,11,-24,0,35,32,0,0,2,-1,0,0,0,0,0,0,59.9774099169
109,0.00345878910134,58591,58591,0.528303758205,1.11616355582e-05,0.0483362901927,1.04688762982e-10,3.01215788832e-11,2708,1,0,19918.6312923,12.562707901,12351,0,0,0.260456603065,0.998671568084,0,0.1,0,0,18577.953077,0,1.02484096684,0,0,0,11,-23,0,34,32,0,0,0,0,0,0,0,0,0,0,59.7389182919
110,0.00345707840767,58591,58591,0.528303758205,0.00179877024566,0.0483362901927,9.06529178584e-11,3.00270492261e-11,2704,1,0,19889.8832502,13.0772500038,11997,0,0,0.237403953862,0.998064604591,0,0.1,0,0,18416.9680838,0,1.02363147127,0,0,0,11,-24,0,35,32,0,0,0,0,0,0,0,0,0,0,76.2346409587
111,0.00346822066046,58590,58590,0.528294741398,-1.3500870058e-05,0.0483362901927,7.99885864654e-11,3.03274089159e-11,2705,1,0,19898.6255827,14.4495420456,13794,0,0,0.240583448831,0.998064604591,0,0.1,0,0,19224.9689809,0,1.02904259648,0,0,0,10,-24,0,34,32,0,0,0,-1,0,0,0,0,0,0,58.9930754588
112,0.00346396166394,58591,58591,0.528303758205,0.000419587230539,0.0483362901927,6.35326950631e-11,3.02599163217e-11,2701,1,0,19555.5442076,12.1935420036,13299,0,0,0.244875868298,0.998064604591,0,0.1,0,0,19059.4077503,0,1.02769484155,0,0,0,10,-24,0,34,32,0,0,0,0,0,0,0,0,0,0,64.0862981249
113,0.00346053298125,58591,58591,0.528303758205,0.00136106994894,0.0483362901927,5.8620236583e-11,3.02390808123e-11,2706,1,0,17659.4933753,11.6129169464,12807,0,0,0.24948424537,0.998064604591,0,0.1,0,0,18830.8657535,0,1.02621276043,0,0,0,9,-24,0,33,32,0,0,0,-1,0,0,0,0,0,0,53.8649933753
114,0.00345922703704,58591,58591,0.528303758205,0.00220433849132,0.0483362901927,5.16041936079e-11,3.02151271268e-11,2705,1,0,19498.9246249,13.1993751526,12379,0,0,0.253335386908,0.998064604591,0,0.1,0,0,18689.2454413,0,1.02498527277,0,0,0,10,-26,0,36,32,0,0,0,1,0,0,0,0,0,0,58.3072305419
115,0.00345614732118,58591,58591,0.528303758205,0.00111550078934,0.0483362901927,7.13214167299e-11,3.01297199141e-11,2707,1,0,21612.6361246,12.7374582291,11997,0,0,0.231457380206,0.998880236152,0,0.1,0,0,18398.9077109,0,1.02366999111,0,0,0,10,-24,0,34,32,0,0,0,0,0,0,0,0,0,0,76.160526
116,0.00346383563703,58590,58590,0.528294741398,-0.00206690850209,0.0483362901927,9.15892743767e-11,3.01405951469e-11,2697,1,0,19529.3978343,12.0910406113,13839,0,0,0.237476816887,0.998880236152,0,0.1,0,0,19375.1659657,0,1.02912447116,0,0,0,9,-26,0,35,33,0,0,1,-2,0,0,0,0,0,0,63.786495958
117,0.00346266213022,58591,58591,0.528303758205,0.00236980336127,0.0483362901927,9.55405534249e-11,3.05030762414e-11,2704,1,0,19269.5817499,12.0754580498,13339,0,0,0.238994085906,0.998880236152,0,0.1,0,0,19036.3919363,0,1.02797252889,0,0,0,9,-26,0,35,33,0,0,0,0,0,0,0,0,0,0,63.6898207921
118,0.00346062542804,58590,58590,0.528294741398,0.00263189514276,0.0483362901927,8.89419238365e-11,3.0291704714e-11,2701,1,0,19659.6983752,12.3911247253,12905,0,0,0.242353127529,0.998880236152,0,0.1,0,0,18921.0656946,0,1.02635941323,0,0,0,11,-27,0,38,34,0,0,1,1,0,0,0,0,0,0,63.1341578751
119,0.00345672797643,58590,58590,0.528294741398,0.000505189702928,0.0483362901927,7.58655398364e-11,3.02527584035e-11,2704,1,0,20513.9289579,12.4997091293,12455,0,0,0.249494604474,0.998880236152,0,0.1,0,0,18668.2769315,0,1.02502072749,0,0,0,10,-25,0,35,34,0,0,0,-1,0,0,0,0,0,0,59.8750511659
120,0.00345296933713,58591,58591,0.528303758205,0.000640024153157,0.0483362901927,6.07750742767e-11,3.00150757934e-11,2706,1,0,24411.5006251,13.6857919693,12097,0,0,0.227248103953,0.997638234868,0,0.1,0,0,18470.5606207,0,1.02365861239,0,0,0,10,-25,0,35,35,0,0,1,-1,0,0,0,0,0,0,75.8696631659
